transcript_id,SRR1839791,SRR1839792,SRR1839793,SRR1839793,SRR1839794,SRR1839795,SRR1839796,SRR1839797,SRR1839798,SRR1839799,SRR1839800,SRR1839801,SRR1839802,SRR1839803,SRR1839804
NM_020744,28,44,14,14,66,21,0,0,6,86,17,5,42,41,119
NM_001330443,355,0,0,0,675,0,0,0,290,0,260,0,59,170,392
NM_001330442,231,0,238,238,99,156,681,0,0,0,195,0,252,207,0
NM_148962,1911,4772,1840,1840,2813,1731,1579,1478,998,1141,1245,646,1578,516,1058
NM_012205,382,627,263,263,236,254,245,210,314,196,134,154,219,110,157
NR_110585,67,38,13,13,58,22,15,60,27,11,21,8,0,24,26
NR_151714,15,16,26,26,19,11,28,8,0,0,0,0,9,0,16
NM_001101330,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
NM_172069,17,0,0,0,6,11,0,0,16,19,22,0,5,31,9
NM_015522,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
NM_016008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001348912,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
NM_022436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001357321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001193464,35,0,2,2,18,18,27,14,16,0,5,0,8,28,11
NM_001348913,17,0,0,0,2,0,3,0,0,0,0,0,14,0,14
NM_022437,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0
NM_001083953,0,1175,815,815,1347,765,2472,962,1101,838,558,130,5,1036,7
NM_001345923,0,0,4,4,0,0,0,0,0,0,0,0,338,53,238
NM_001345924,0,0,0,0,15,0,0,0,0,0,903,1121,0,0,0
NM_001345925,0,0,0,0,1,0,0,0,9,0,0,0,681,8,1
NR_073394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_144316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006887,57351,3402,2063,2063,41820,15874,17414,9996,9183,7198,13058,8814,13491,16912,24870
NR_027251,190,6,24,24,138,18,88,51,47,11,29,21,40,67,98
NM_022065,2004,0,0,0,1069,1145,0,0,8,0,0,0,321,0,1414
NM_001271643,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0
NM_001271644,10,0,0,0,2,1,0,0,0,0,0,0,2,0,2
NM_133259,2241,300,337,337,2449,2118,2849,777,1049,729,1219,1096,1620,1694,2538
NM_177969,70,0,0,0,35,22,36,0,16,0,11,13,16,33,34
NM_177968,2458,197,111,111,1379,843,1138,356,416,345,500,403,949,914,1277
NM_002706,1295,0,31,31,726,451,549,251,149,131,313,252,364,357,781
NM_001033557,137,13,3,3,65,7,50,0,6,3,15,5,0,125,61
NR_103785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_103786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_005413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_018079,761,138,132,132,466,672,1193,431,702,179,284,634,651,385,708
NM_001042385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001374276,0,0,0,0,0,0,0,33,0,0,9,0,0,0,0
NM_001171617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000341,6,0,0,0,10,9,15,0,0,0,0,12,0,22,16
NM_001171613,892,0,0,0,174,0,64,0,0,0,2,0,731,40,521
NM_001374277,306,0,0,0,281,0,0,0,0,0,0,0,0,14,206
NM_006036,288,113,86,86,121,66,870,222,362,277,399,392,0,1023,437
NM_001042386,184,0,0,0,0,460,0,0,0,0,0,0,0,0,0
NM_001171603,96,0,0,0,0,5,0,0,0,0,0,0,0,0,0
NM_001171606,20,0,0,0,228,143,0,0,0,0,0,0,7,29,10
NM_001374275,17,0,0,0,530,0,0,0,0,0,0,0,0,0,197
NM_024766,200,90,77,77,146,126,93,105,119,123,92,91,117,97,140
NM_001430,258,90,46,46,408,122,146,170,187,103,130,66,153,130,245
NM_005400,548,86,70,70,434,215,163,142,237,124,202,132,257,180,343
NR_034099,6,0,8,8,11,0,0,0,0,0,0,0,0,0,0
NR_024452,10,0,3,3,3,4,0,0,5,0,0,7,0,0,11
NM_001318063,0,0,0,0,0,0,0,0,0,0,8,0,3,108,0
NM_001371283,0,0,46,46,95,0,0,0,198,0,0,0,89,52,0
NM_001371281,172,104,0,0,0,119,272,116,11,60,0,0,95,13,146
NM_001371282,129,16,35,35,274,38,0,73,11,22,143,143,0,0,53
NM_012249,5935,968,591,591,4689,4268,5408,2325,2255,1465,2773,2422,3093,3252,4586
NR_104182,96,0,10,10,104,58,105,23,36,36,67,47,58,33,80
NM_002643,186,0,63,63,17,154,164,0,149,0,88,32,145,55,102
NM_173074,16,37,12,12,84,13,20,58,5,55,14,64,15,98,29
NM_014171,947,221,249,249,885,667,847,354,388,207,443,330,554,599,879
NM_014011,64,116,0,0,66,151,0,53,0,0,94,0,189,169,157
NM_144949,562,0,63,63,383,86,297,27,116,80,75,223,67,221,250
NM_001163561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_173649,8,0,0,0,8,0,0,0,5,0,4,8,0,0,3
NM_001171506,0,3,0,0,0,0,0,0,4,0,2,0,0,0,1
NM_001171507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171511,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
NM_001171509,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
NM_001171510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001288951,0,0,0,0,4,0,0,2,0,4,0,0,1,0,0
NM_001171508,1866,160,176,176,1037,965,688,762,733,481,593,0,679,1083,1113
NM_139279,294,109,0,0,536,542,1387,0,219,0,355,900,653,75,725
NM_001288953,27,5,0,0,17,461,0,0,15,0,24,0,0,10,47
NM_020458,6201,3132,1678,1678,6448,4301,4994,3115,4662,2760,3846,3028,3857,2655,4573
NM_001288955,229,0,0,0,0,0,0,0,0,0,0,0,22,0,58
NR_030286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002354,7,0,3,3,0,3,0,2,0,0,0,0,3,0,0
NR_120602,0,0,12,12,11,0,0,0,0,0,0,2,0,0,5
NM_022055,28,18,10,10,30,6,39,22,21,7,26,16,7,12,27
NM_001258281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000251,556,98,64,64,343,294,619,159,136,166,199,273,375,391,572
NM_001305625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001305626,1014,109,52,52,679,316,413,146,125,104,257,208,449,441,567
NM_001305624,79,0,7,7,22,67,6,7,71,0,3,12,39,12,6
NM_001743,6336,4679,3799,3799,3370,8883,8344,3226,8145,1094,2237,3362,7482,4679,6144
NM_001281492,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
NM_001281493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001281494,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
NM_025133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000179,1644,305,211,211,1678,1219,1514,554,722,401,696,744,821,969,1398
NM_001190274,4670,431,200,200,3558,2309,2433,975,1110,616,1643,1067,2098,2358,3434
NM_001374325,8,0,24,24,17,0,12,5,0,39,0,5,0,0,0
NM_001375447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_164691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375443,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375444,3140,0,0,0,1766,1516,0,0,892,0,1038,0,1817,922,2014
NM_002158,944,0,0,0,1016,0,0,0,0,0,0,0,0,1042,866
NM_001375446,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375442,37,260,197,197,16,35,1799,713,9,0,18,335,15,18,0
NM_001375445,10,0,0,0,0,0,0,0,0,437,15,0,0,0,9
NM_001375449,4,0,0,0,6,0,0,0,0,0,0,90,0,0,21
NR_164686,2,0,0,0,2,2,0,0,0,0,5,488,0,0,0
NM_152994,0,0,0,0,0,114,0,0,52,0,0,0,0,0,81
NM_001193475,0,0,0,0,46,55,0,0,0,0,32,16,0,0,0
NM_001198593,0,0,0,0,11,11,0,0,0,0,0,0,20,0,0
NM_006873,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0
NM_001198594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001193487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001135629,2461,283,333,333,1546,1471,1821,1073,960,398,1185,607,1464,1164,1615
NR_024188,7,101,0,0,946,142,485,353,34,202,71,353,102,80,344
NM_001198595,98,25,17,17,22,43,70,22,24,39,20,24,34,77,58
NM_172311,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001320156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001320157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_138735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001135659,0,4,11,11,5,0,1,0,5,0,16,0,0,4,18
NM_001330077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330084,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
NM_001330085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_001330087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330094,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0
NM_001330095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_004801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_130470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330081,15,0,0,0,3,23,9,0,0,8,0,2,0,0,6
NM_145863,0,0,0,0,157,0,0,0,0,0,0,221,37,86,0
NM_001164165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001127397,0,126,13,13,0,0,0,16,0,0,0,1,0,209,0
NM_016115,725,15,17,17,349,512,497,50,269,18,306,29,329,310,620
NM_001201965,5,201,93,93,19,9,0,199,3,196,4,29,5,0,22
NM_001346127,17,22,23,23,63,0,36,29,0,38,31,16,44,0,0
NM_001008708,71,0,0,0,0,24,8,0,32,0,0,0,9,10,25
NM_001127398,161,0,124,124,141,106,39,0,57,0,114,77,169,283,251
NM_015701,762,0,0,0,570,726,709,282,353,232,260,328,523,0,511
NR_037453,11,0,2,2,5,1,2,2,3,4,5,3,5,5,17
NM_006794,57,3,3,3,97,11,14,11,3,12,24,25,15,31,63
NM_001320587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001320589,0,0,0,0,0,2,0,13,0,0,0,0,0,9,0
NM_001320588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_014614,3725,560,600,600,3055,3118,3560,1343,1771,826,1820,1558,2336,2054,3062
NM_001320586,99,55,48,48,124,15,88,34,79,50,41,54,24,0,70
NM_138448,96,0,29,29,85,114,47,55,56,38,42,61,36,55,43
NM_001320590,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001003937,5,0,0,0,0,0,0,0,2,13,0,4,0,0,0
NR_002229,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
NM_003128,7914,553,543,543,7793,2982,5131,1316,2314,2164,3250,1871,3657,3954,4685
NM_178313,740,21,6,6,610,141,219,62,85,147,202,140,241,349,453
NM_001321862,0,0,0,0,3,0,0,3,0,14,3,1,0,0,0
NM_207521,0,7,0,0,4,0,0,0,0,0,5,0,0,2,0
NR_135830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001321861,0,0,11,11,0,0,0,0,0,0,0,8,3,0,5
NR_135829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_207520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001321859,0,0,0,0,0,4,0,0,5,8,8,0,0,0,0
NM_001321904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001039753,150,0,19,19,117,38,22,38,29,21,58,22,65,90,69
NM_153828,11453,1392,1111,1111,9931,6697,7674,5488,3942,3009,5174,4054,5541,4235,6845
NM_001321860,221,0,12,12,140,75,103,50,34,52,76,24,87,89,50
NM_007008,33,14,0,0,101,4,0,0,0,0,3,2,7,3,48
NM_020532,69,23,0,0,59,40,26,42,0,0,7,10,9,0,36
NM_001321863,4,0,0,0,7,11,12,7,0,18,7,0,5,3,7
NR_027258,72,25,3,3,70,37,118,29,31,31,44,48,41,74,105
NM_001353779,0,0,0,0,0,3,81,0,5,0,2,0,5,0,0
NM_001353780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001353787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_148538,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
NR_148541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_148542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_148543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001135598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001321001,0,0,0,0,0,0,0,0,38,0,0,0,0,0,17
NM_001321004,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0
NM_001321005,0,0,0,0,0,0,0,0,0,207,0,0,37,0,1
NM_001353781,70,0,5,5,39,12,0,28,10,25,31,30,20,119,39
NR_148539,36,0,0,0,0,0,26,0,0,0,0,0,0,0,14
NR_148540,25,0,0,0,8,36,7,0,6,0,32,0,0,34,21
NM_001135592,14,0,0,0,0,0,0,0,0,0,14,0,0,0,5
NM_002954,1709,1870,1842,1842,500,1872,5227,0,172,0,466,0,2626,88,822
NM_001177413,974,1448,3113,3113,1504,4989,3094,1099,3542,1088,772,2083,1684,3161,2962
NM_002453,192,0,0,0,488,196,491,192,315,0,282,291,390,392,467
NM_001321003,272,0,0,0,67,250,0,0,0,0,0,0,0,3,24
NM_001321002,90,0,0,0,0,0,0,0,0,0,0,72,54,6,240
NM_001005369,18,143,122,122,2,9,9,0,2,19,15,0,3,0,7
NM_001135597,0,0,0,0,0,0,7,0,0,0,0,0,16,2,0
NM_001254943,0,0,0,0,851,0,0,10,0,0,358,0,0,0,0
NM_018084,1769,0,0,0,0,1038,1075,0,0,0,13,7,0,0,1598
NM_001365480,141,115,102,102,251,53,70,472,668,284,185,495,887,1254,48
NM_033109,787,156,92,92,740,373,598,179,1045,279,389,275,439,445,560
NM_001282761,6,104,0,0,22,99,11,0,50,105,0,12,15,92,35
NM_080667,297,0,68,68,193,99,230,86,113,0,105,129,213,71,179
NM_001122964,3145,728,730,730,2090,1891,1952,647,1197,1148,1013,908,2454,2005,3494
NM_001282850,2390,0,0,0,2293,1028,1785,971,622,6,930,826,774,1310,1161
NM_020463,378,0,0,0,159,439,532,0,159,4,159,226,47,85,175
NM_001288837,0,40,88,88,27,0,0,0,0,8,144,0,0,0,0
NM_001288838,0,44,0,0,0,53,0,37,0,43,65,26,0,0,0
NM_001130482,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0
NM_001288836,0,13,0,0,21,56,24,7,0,0,5,1,45,6,2
NM_001130481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_156742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_164659,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
NM_018062,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
NM_001130480,169,0,0,0,0,0,10,0,88,0,0,0,0,1,0
NM_001130483,117,0,0,0,15,0,105,0,56,0,0,0,22,60,52
NM_001288839,21,0,0,0,0,0,10,14,12,68,0,0,0,0,154
NM_006296,84,0,0,0,210,284,318,137,15,0,0,223,326,278,192
NM_001114636,4,0,21,21,5,100,80,33,70,30,28,70,110,88,155
NM_001374615,150,0,0,0,68,0,0,0,0,0,0,0,7,0,0
NR_132991,0,0,0,0,0,8,0,0,0,0,0,0,9,0,10
NR_132992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_039631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001363864,0,96,0,0,0,0,0,0,12,0,0,42,0,0,0
NM_018014,326,311,172,172,262,179,102,59,168,180,112,73,154,95,178
NM_138559,140,75,30,30,165,214,151,0,211,161,167,163,114,92,85
NM_001365609,413,0,0,0,350,146,117,0,0,122,104,84,56,222,334
NM_022893,125,38,42,42,95,146,75,185,129,20,134,102,245,200,74
NR_033873,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
NR_033980,2,0,0,0,0,0,0,0,0,0,0,12,0,6,0
NM_022894,2402,327,128,128,2106,1129,1535,701,613,437,878,687,1182,1251,1970
NM_001291746,4055,0,0,0,2432,1843,2135,0,894,0,1206,0,1440,2118,2865
NM_002908,4,415,286,286,2,4,0,738,325,824,104,951,4,0,7
NM_001322124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
NM_001322123,0,0,0,0,0,8,5,0,0,0,4,0,0,0,6
NM_001322127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_144709,535,51,46,46,406,208,402,143,153,146,182,177,292,254,407
NM_002618,640,61,106,106,562,360,391,148,189,153,211,182,338,298,603
NM_001330432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001330436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_032506,0,0,0,0,2,0,0,10,0,0,0,0,0,0,14
NM_001316317,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0
NM_001367071,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
NM_001129993,260,44,42,42,247,124,286,142,112,52,123,95,140,194,267
NR_036496,190,79,46,46,176,154,166,110,155,90,94,123,94,70,174
NM_001143960,65,0,0,0,9,0,0,0,0,0,38,28,18,0,62
NM_001367069,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_001367070,13,0,0,0,16,0,51,22,15,42,5,2,5,30,9
NM_001143959,2,0,0,0,12,33,2,0,0,0,8,11,10,0,13
NM_032180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_037710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001201543,67,8,3,3,38,24,23,0,0,16,20,0,13,21,47
NM_198276,0,0,0,0,6,0,0,0,0,0,0,0,8,0,5
NM_001319075,0,0,0,0,0,0,0,0,0,179,0,0,0,2,2
NM_006577,1181,39,24,24,978,453,708,309,266,0,331,266,657,625,862
NR_049824,3,0,0,0,2,0,0,0,0,0,0,2,0,4,0
NM_001321781,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0
NM_001321782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006430,3303,1330,1156,1156,3127,3237,4098,1451,2577,1794,2036,2066,2628,1934,2700
NM_001256721,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001371765,133,40,13,13,99,26,54,15,28,23,48,34,32,46,158
NM_152516,165,353,185,185,195,281,344,205,281,174,115,181,221,160,265
NR_152211,0,44,0,0,0,41,0,0,0,0,0,0,0,0,0
NR_152215,1149,328,690,690,705,935,984,577,836,327,606,860,574,694,879
NR_152216,1794,54,53,53,1081,524,934,442,260,691,921,461,802,1637,1435
NR_152210,1147,80,55,55,1169,570,1119,730,505,137,480,140,683,230,1055
NR_152213,151,0,0,0,87,73,211,34,12,11,16,1,23,119,90
NR_152212,24,8,0,0,0,2,7,34,0,0,4,36,0,91,29
NM_014709,11030,1405,1007,1007,9600,7649,10542,3338,3662,2285,4958,3555,5384,5884,8347
NR_003707,3,0,0,0,4,0,2,1,0,1,0,0,0,0,2
NM_003400,7660,886,692,692,6224,4202,6652,2018,2432,1848,2521,2886,3748,4407,6650
NM_014562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001199770,290,468,342,342,432,268,250,339,139,84,268,104,98,109,147
NR_130153,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001354212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001354213,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NM_001354214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001354220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001354222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_033389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001354218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001354215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_015252,493,0,0,0,403,0,367,0,31,0,142,221,9,260,441
NM_001142616,12,0,0,0,7,23,0,0,0,0,6,0,17,0,22
NM_001354221,6,0,0,0,0,0,0,0,0,0,5,0,0,0,32
NM_001354219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001354216,1,57,62,62,0,297,0,140,150,84,49,0,273,0,0
NM_001354217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_027069,37,17,6,6,37,15,37,21,11,0,9,10,14,26,21
NM_001199112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_005917,680,542,524,524,500,883,1269,351,718,259,289,545,757,381,540
NM_001316374,187,0,47,47,152,221,399,80,201,78,164,113,179,157,163
NM_001199111,21,0,0,0,23,140,2,0,0,0,0,0,1,0,0
NM_001042692,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_122106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_015910,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
NR_148704,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
NR_148705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_036635,1,0,0,0,3,0,0,0,0,2,2,0,0,1,0
NM_001354044,164,3,29,29,189,117,181,69,65,32,84,83,141,131,188
NM_001354045,22,14,19,19,8,0,0,0,0,17,0,0,0,0,17
NM_001377527,0,0,0,0,57,32,0,35,0,0,28,0,0,311,0
NM_006759,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0
NM_001001521,2280,802,703,703,1998,2866,3155,1854,1443,983,1269,1557,2081,1184,2446
NM_001377525,156,273,141,141,333,142,58,0,243,0,105,31,293,0,62
NM_001377526,135,0,0,0,46,2,55,0,42,6,117,4,18,1,89
NM_001377529,16,0,0,0,90,2,34,11,79,12,64,5,0,14,32
NM_001377528,2,0,0,0,44,78,0,0,0,0,60,0,0,89,4
NM_001377524,18,3,3,3,12,19,0,18,24,25,19,13,19,13,13
NM_001005739,990,0,0,0,503,439,904,5,23,0,14,5,8,29,413
NM_016516,218,93,49,49,289,169,20,268,296,199,359,309,673,649,497
NM_020651,12719,770,527,527,7115,4128,6272,3573,3477,1104,4282,2316,3967,4407,4957
NR_120420,1709,3588,2246,2246,1520,1608,2372,1904,2060,1147,2214,1180,604,733,915
NR_039632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_106995,3,0,0,0,3,2,0,0,6,0,3,0,1,2,2
NM_014181,1182,170,183,183,1543,878,1278,424,377,232,446,325,427,590,546
NM_001375972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_039633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_136167,94,15,5,5,58,34,30,40,31,27,53,48,50,14,91
NM_203437,511,0,1,1,223,145,140,43,42,1,77,34,73,343,501
NM_001002243,1045,0,519,519,989,958,1413,420,595,0,816,611,928,739,949
NM_017657,896,0,1,1,782,1795,1669,524,970,817,535,770,868,614,905
NR_164747,616,0,4,4,586,185,260,244,57,0,150,0,137,0,161
NM_001375971,598,0,17,17,0,70,175,0,79,13,167,33,283,245,497
NR_164746,478,0,0,0,515,133,155,210,24,0,85,0,230,0,204
NM_001375969,9,206,2,2,8,4,17,0,0,1,3,97,2,4,9
NM_001375970,0,365,0,0,0,0,0,0,0,0,0,85,0,9,0
NR_110224,19,24,17,17,74,50,16,0,17,19,49,39,45,59,41
NR_036586,26,93,23,23,15,14,0,0,11,0,17,8,0,13,21
NM_014755,4264,390,347,347,3678,2031,2128,1098,1038,808,1349,970,1655,2299,2661
NM_001348406,0,0,0,0,0,0,0,0,0,0,0,0,6,19,24
NM_001348407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001193493,16,0,0,0,0,0,3,0,0,0,9,0,0,0,0
NM_003038,862,170,201,201,695,840,639,420,475,363,460,379,426,307,714
NM_001319101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_134966,0,0,0,0,0,0,0,0,0,0,0,0,0,218,91
NM_015147,1145,198,0,0,1611,940,0,0,138,0,359,160,979,321,0
NM_001319100,569,0,227,227,213,0,1467,612,342,598,488,640,0,465,1740
NM_004161,4346,675,516,516,3218,2876,2842,2172,1652,1035,1840,1691,2482,2084,2962
NM_015543,49,4,35,35,30,10,36,79,7,14,19,16,17,9,83
NM_001128210,0,0,1,1,2,0,0,0,0,0,0,0,4,8,0
NM_181784,309,19,12,12,183,196,120,91,92,32,88,69,103,99,140
NM_019002,379,17,22,22,171,118,199,32,70,19,84,108,180,188,182
NR_110156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002398,123,43,58,58,173,124,210,51,94,39,51,87,90,62,147
NR_046625,7,0,5,5,11,0,0,0,0,0,5,0,0,0,8
NM_173177,404,0,66,66,154,253,227,29,124,0,51,53,213,95,146
NM_001190265,190,92,0,0,1,76,0,69,0,74,8,106,0,1,21
NM_006333,76,0,0,0,216,42,172,0,44,0,176,128,12,117,74
